timestamp,P_charge_kw,P_discharge_kw,P_grid_import_kw,P_grid_export_kw,E_battery_kwh,P_curtail_kw
2024-01-11 07:00:00,-0.0,0.0,43.03302085506627,0.0,27.0,0.0
2024-01-11 08:00:00,0.0,15.0,27.08406150772539,0.0,11.188611699158102,0.0
2024-01-11 09:00:00,0.0,0.0,49.36898965583392,0.0,11.188611699158102,0.0
2024-01-11 10:00:00,0.0,7.7683991532123295,38.46643294022372,0.0,3.0,0.0
2024-01-11 11:00:00,0.0,0.0,41.037688987280625,0.0,3.0,0.0
2024-01-11 12:00:00,0.0,0.0,46.1663750000646,0.0,3.0,0.0
2024-01-11 13:00:00,0.0,0.0,48.42250675465565,0.0,3.0,0.0
2024-01-11 14:00:00,14.314717828129346,0.0,62.96203505485582,0.0,16.580133719852235,0.0
2024-01-11 15:00:00,0.0,2.881483455573148,38.06438518942992,0.0,13.542783466617651,0.0
2024-01-11 16:00:00,14.185151737187855,0.0,62.96203505485582,0.0,27.0,0.0
2024-01-11 17:00:00,0.0,15.0,23.768611975796073,0.0,11.188611699158102,0.0
2024-01-11 18:00:00,15.0,0.0,57.78345131507582,0.0,25.418861169915807,0.0
2024-01-11 19:00:00,0.0,4.056773137670247,36.05972130762876,0.0,21.142646814707206,0.0
2024-01-11 20:00:00,0.0,15.0,20.92156438272698,0.0,5.331258513865308,0.0
2024-01-11 21:00:00,0.0,2.2116260155420795,62.96203505485582,0.0,3.0,0.0
2024-01-11 22:00:00,-0.0,0.0,21.51477444752349,0.0,3.0,0.0
2024-01-11 23:00:00,0.0,0.0,18.89194491739865,0.0,3.0,0.0
2024-01-12 00:00:00,0.0,0.0,20.48912261239075,0.0,3.0,0.0
2024-01-12 01:00:00,0.0,0.0,17.120941151823924,0.0,3.0,0.0
2024-01-12 02:00:00,15.0,0.0,38.928457107605,0.0,17.230249470757705,0.0
2024-01-12 03:00:00,0.0,0.0,20.786419407842555,0.0,17.230249470757705,0.0
2024-01-12 04:00:00,0.0,4.231600846787667,18.387037082890494,0.0,12.769750529242293,0.0
2024-01-12 05:00:00,15.0,0.0,34.400865176905235,0.0,27.0,0.0
2024-01-12 06:00:00,-0.0,0.0,46.85790998892832,0.0,27.0,0.0
2024-01-12 07:00:00,0.0,15.0,27.442239941416847,0.0,11.188611699158102,0.0
2024-01-12 08:00:00,8.035112051986301,0.0,58.166761133102376,0.0,18.811388300841898,0.0
2024-01-12 09:00:00,0.0,15.0,26.813464943161687,0.0,3.0,0.0
2024-01-12 10:00:00,10.298221281347034,0.0,52.826339315991035,0.0,12.769750529242293,0.0
2024-01-12 11:00:00,15.0,0.0,47.48520531450323,0.0,27.0,0.0
2024-01-12 12:00:00,0.0,13.5,26.284223093800858,0.0,12.769750529242293,0.0
2024-01-12 13:00:00,15.0,0.0,55.94138383079987,0.0,27.0,0.0
2024-01-12 14:00:00,0.0,-0.0,42.532715993222446,0.0,27.0,0.0
2024-01-12 15:00:00,0.0,0.0,40.167571513409925,0.0,27.0,0.0
2024-01-12 16:00:00,0.0,-0.0,48.83516694726384,0.0,27.0,0.0
2024-01-12 17:00:00,0.0,0.0,44.75462345732384,0.0,27.0,0.0
2024-01-12 18:00:00,0.0,7.7683991532123295,31.075860516873767,0.0,18.811388300841898,0.0
2024-01-12 19:00:00,0.0,15.0,43.228317963978995,0.0,3.0,0.0
2024-01-12 20:00:00,0.0,0.0,42.31796731241685,0.0,3.0,0.0
2024-01-12 21:00:00,0.0,0.0,49.90262229438895,0.0,3.0,0.0
2024-01-12 22:00:00,-0.0,0.0,21.355992618473547,0.0,3.0,0.0
2024-01-12 23:00:00,15.0,0.0,36.87885627084749,0.0,17.230249470757705,0.0
2024-01-13 00:00:00,0.0,11.47390184887798,0.0,0.0,5.135694973533871,0.0
2024-01-13 01:00:00,0.0,2.0260981511220177,14.7418215625547,0.0,3.0,0.0
2024-01-13 02:00:00,15.0,0.0,29.663161431337016,0.0,17.230249470757705,0.0
2024-01-13 03:00:00,10.298221281347036,0.0,21.16780653402251,0.0,27.0,0.0
2024-01-13 04:00:00,0.0,-0.0,13.597389803708262,0.0,27.0,0.0
2024-01-13 05:00:00,-0.0,0.0,13.81258619688617,0.0,27.0,0.0
2024-01-13 06:00:00,0.0,0.0,17.025555400750083,0.0,27.0,0.0
2024-01-13 07:00:00,0.0,13.416837395077183,0.0,0.0,12.857411611811903,0.0
2024-01-13 08:00:00,0.0,0.0,13.32346596206069,0.0,12.857411611811903,0.0
2024-01-13 09:00:00,0.0,2.025501808336546,0.0,4.150295237169541,10.722345238767465,0.0
2024-01-13 10:00:00,0.0,0.0,7.014973704374231,0.0,10.722345238767465,0.0
2024-01-13 11:00:00,0.0,0.0,3.08360452427598,0.0,10.722345238767465,0.0
2024-01-13 12:00:00,15.0,0.0,21.640806174053346,0.0,24.952594709525172,0.0
2024-01-13 13:00:00,0.0,11.557660796586271,0.0,0.0,12.769750529242293,0.0
2024-01-13 14:00:00,0.0,0.0,14.125079992082934,0.0,12.769750529242293,0.0
2024-01-13 15:00:00,0.0,0.0,15.188706637426392,0.0,12.769750529242293,0.0
2024-01-13 16:00:00,15.0,0.0,29.745290116095262,0.0,27.0,0.0
2024-01-13 17:00:00,0.0,0.0,16.726297829322764,0.0,27.0,0.0
2024-01-13 18:00:00,0.0,0.0,14.711941605649685,0.0,27.0,0.0
2024-01-13 19:00:00,0.0,7.7683991532123295,6.766479772303019,0.0,18.811388300841898,0.0
2024-01-13 20:00:00,0.0,15.0,1.257815798658033,0.0,3.0,0.0
2024-01-13 21:00:00,0.0,-0.0,13.054886287151293,0.0,3.0,0.0
